"ObsID"	"Town_Region"	"Village"	"Date"	"Year"	"Month"	"Day"	"Latitude"	"Longitude"	"Country"	"Confidence"	"Status"	"NumPosAg"	"NumTestAg"	"PropAg"	"NumPosAb"	"NumTestAb"	"PropAb"	"Genus"	"Species"	"DiagnosticMethod"	"Target"	"lat-lon-source"	"Source"	"Citation"	"DOI"	"Human_Random_Survey"	"Notes"
350	"West"	"Bozo"	"NA"	1981	"NA"	"NA"	5.1666667	18.1833333	"CAR"	"high"	"negative"	"NA"	"NA"	"NA"	0	40	0	"Homo"	"sapiens"	"IFA"	"IgG"	"EFC database"	"Georges_Gonzalenz_1985"	"McGregor I, Georges AJ, Gonzalez JP, Abdul-Wahid S, Saluzzo JF, Meunier DM, McCormick JB. Antibodies to Lassa and Lassa-like viruses in man and mammals in the Central African Republic. Transactions of the Royal Society of Tropical Medicine and Hygiene. 1985 Jan 1;79(1):78-9."	"10.1016/0035-9203(85)90242-1"	"F"	"Serosurvey"
351	"West"	"Gomoka"	"NA"	1981	"NA"	"NA"	4.5666667	18.1833333	"CAR"	"high"	"negative"	"NA"	"NA"	"NA"	0	78	0	"Homo"	"sapiens"	"IFA"	"IgG"	"EFC database"	"Georges_Gonzalenz_1985"	"McGregor I, Georges AJ, Gonzalez JP, Abdul-Wahid S, Saluzzo JF, Meunier DM, McCormick JB. Antibodies to Lassa and Lassa-like viruses in man and mammals in the Central African Republic. Transactions of the Royal Society of Tropical Medicine and Hygiene. 1985 Jan 1;79(1):78-9."	"10.1016/0035-9203(85)90242-1"	"F"	"Serosurvey"
352	"East"	"Zemio"	"NA"	1981	"NA"	"NA"	5.030028	25.131783	"CAR"	"high"	"negative"	"NA"	"NA"	"NA"	0	166	0	"Homo"	"sapiens"	"IFA"	"IgG"	"EFC database"	"Georges_Gonzalenz_1985"	"McGregor I, Georges AJ, Gonzalez JP, Abdul-Wahid S, Saluzzo JF, Meunier DM, McCormick JB. Antibodies to Lassa and Lassa-like viruses in man and mammals in the Central African Republic. Transactions of the Royal Society of Tropical Medicine and Hygiene. 1985 Jan 1;79(1):78-9."	"10.1016/0035-9203(85)90242-1"	"F"	"Serosurvey"
353	"Serabu"	"hospital"	"NA"	1977	"NA"	"NA"	7.8533333	-11.2872222	"Sierra Leone"	"high"	"positive"	"NA"	"NA"	"NA"	"NA"	"NA"	"clinical + IgG"	"Homo"	"sapiens"	"clinical + IgG"	"IgG"	"EFC database"	"Gilles & Kent in Saltzmann_1978"	"Saltzmann S. La fièvre de Lassa: état des connaissances huit ans après son identification. Ed. des Groupes missionnaires; 1978."	"NA"	"F"	"Hospital"
354	"West"	"Botambi"	"NA"	1981	"NA"	"NA"	4.2	18.5002778	"CAR"	"high"	"negative"	"NA"	"NA"	"NA"	13	41	"IFA"	"Praomys"	"NA"	"IFA"	"IgG"	"EFC database"	"Gonzalez_McCormick_1983"	"Gonzalez JP, McCormick JB, Saluzzo JF, Herve JP, Georges AJ, Johnson KM. An arenavirus isolated from wild-caught rodents (Praomys species) in the Central African Republic. Intervirology. 1983;19(2):105-12."	"10.1159/000149344"	"F"	"Hospital clinics were surveyed"
355	"West"	"Bouboui"	"NA"	1981	"NA"	"NA"	4.6	18.3166667	"CAR"	"high"	"negative"	"NA"	"NA"	"NA"	5	55	"IFA"	"Praomys"	"NA"	"IFA"	"IgG"	"EFC database"	"Gonzalez_McCormick_1983"	"Gonzalez JP, McCormick JB, Saluzzo JF, Herve JP, Georges AJ, Johnson KM. An arenavirus isolated from wild-caught rodents (Praomys species) in the Central African Republic. Intervirology. 1983;19(2):105-12."	"10.1159/000149344"	"F"	"Hospital clinics were surveyed"
356	"West"	"Bozo"	"NA"	1981	"NA"	"NA"	5.1666667	18.1833333	"CAR"	"high"	"negative"	"NA"	"NA"	"NA"	8	40	"IFA"	"Praomys"	"NA"	"IFA"	"IgG"	"EFC database"	"Gonzalez_McCormick_1983"	"Gonzalez JP, McCormick JB, Saluzzo JF, Herve JP, Georges AJ, Johnson KM. An arenavirus isolated from wild-caught rodents (Praomys species) in the Central African Republic. Intervirology. 1983;19(2):105-12."	"10.1159/000149344"	"F"	"Hospital clinics were surveyed"
357	"West"	"Gomoka"	"NA"	1981	"NA"	"NA"	4.5666667	18.1833333	"CAR"	"high"	"negative"	"NA"	"NA"	"NA"	4	13	"IFA"	"Praomys"	"NA"	"IFA"	"IgG"	"EFC database"	"Gonzalez_McCormick_1983"	"Gonzalez JP, McCormick JB, Saluzzo JF, Herve JP, Georges AJ, Johnson KM. An arenavirus isolated from wild-caught rodents (Praomys species) in the Central African Republic. Intervirology. 1983;19(2):105-12."	"10.1159/000149344"	"F"	"Hospital clinics were surveyed"
358	"North"	"Maroua"	"NA"	"1985-1987"	"NA"	"NA"	10.58	14.33	"Cameroon"	"high"	"negative"	"NA"	"NA"	"NA"	0	379	0	"Homo"	"sapiens"	"IFA"	"IgG"	"EFC database"	"Gonzalez_Josse_1989"	"Gonzalez JP, Josse R, Johnson ED, Merlin M, Georges AJ, Abandja J, Danyod M, Delaporte E, Dupont A, Ghogomu A, Kouka-Bemba D. Antibody prevalence against haemorrhagic fever viruses in randomized representative Central African populations. Research in virology. 1989 Jan 1;140:319-31."	"10.1016/S0923-2516(89)80112-8"	"F"	"Hospital clinics were surveyed"
359	"North"	"Mora"	"NA"	"1985-1987"	"NA"	"NA"	11.04	14.14	"Cameroon"	"high"	"negative"	"NA"	"NA"	"NA"	2	395	0	"Homo"	"sapiens"	"IFA"	"IgG"	"EFC database"	"Gonzalez_Josse_1989"	"Gonzalez JP, Josse R, Johnson ED, Merlin M, Georges AJ, Abandja J, Danyod M, Delaporte E, Dupont A, Ghogomu A, Kouka-Bemba D. Antibody prevalence against haemorrhagic fever viruses in randomized representative Central African populations. Research in virology. 1989 Jan 1;140:319-31."	"10.1016/S0923-2516(89)80112-8"	"F"	"Hospital clinics were surveyed"
360	"West"	"Nkongsamba"	"NA"	"1985-1987"	"NA"	"NA"	4.96	9.94	"Cameroon"	"high"	"negative"	"NA"	"NA"	"NA"	0	378	0	"Homo"	"sapiens"	"IFA"	"IgG"	"EFC database"	"Gonzalez_Josse_1989"	"Gonzalez JP, Josse R, Johnson ED, Merlin M, Georges AJ, Abandja J, Danyod M, Delaporte E, Dupont A, Ghogomu A, Kouka-Bemba D. Antibody prevalence against haemorrhagic fever viruses in randomized representative Central African populations. Research in virology. 1989 Jan 1;140:319-31."	"10.1016/S0923-2516(89)80112-8"	"F"	"Hospital clinics were surveyed"
361	"NA"	"Bangui"	"NA"	"1985-1987"	"NA"	"NA"	4.367	18.583	"CAR"	"high"	"negative"	"NA"	"NA"	"NA"	0	327	0	"Homo"	"sapiens"	"IFA"	"IgG"	"EFC database"	"Gonzalez_Josse_1989"	"Gonzalez JP, Josse R, Johnson ED, Merlin M, Georges AJ, Abandja J, Danyod M, Delaporte E, Dupont A, Ghogomu A, Kouka-Bemba D. Antibody prevalence against haemorrhagic fever viruses in randomized representative Central African populations. Research in virology. 1989 Jan 1;140:319-31."	"10.1016/S0923-2516(89)80112-8"	"F"	"Hospital clinics were surveyed"
362	"NA"	"Ndjamena"	"NA"	"1985-1987"	"NA"	"NA"	12.11	15.05	"Chad"	"high"	"negative"	"NA"	"NA"	"NA"	2	334	0	"Homo"	"sapiens"	"IFA"	"IgG"	"EFC database"	"Gonzalez_Josse_1989"	"Gonzalez JP, Josse R, Johnson ED, Merlin M, Georges AJ, Abandja J, Danyod M, Delaporte E, Dupont A, Ghogomu A, Kouka-Bemba D. Antibody prevalence against haemorrhagic fever viruses in randomized representative Central African populations. Research in virology. 1989 Jan 1;140:319-31."	"10.1016/S0923-2516(89)80112-8"	"F"	"Hospital clinics were surveyed"
363	"NA"	"Brazzaville"	"NA"	"1985-1987"	"NA"	"NA"	-4.259	15.285	"Congo"	"high"	"negative"	"NA"	"NA"	"NA"	0	368	0	"Homo"	"sapiens"	"IFA"	"IgG"	"EFC database"	"Gonzalez_Josse_1989"	"Gonzalez JP, Josse R, Johnson ED, Merlin M, Georges AJ, Abandja J, Danyod M, Delaporte E, Dupont A, Ghogomu A, Kouka-Bemba D. Antibody prevalence against haemorrhagic fever viruses in randomized representative Central African populations. Research in virology. 1989 Jan 1;140:319-31."	"10.1016/S0923-2516(89)80112-8"	"F"	"Hospital clinics were surveyed"
364	"NA"	"Pointe Noire"	"NA"	"1985-1987"	"NA"	"NA"	-4.795	11.846	"Congo"	"high"	"negative"	"NA"	"NA"	"NA"	3	360	0	"Homo"	"sapiens"	"IFA"	"IgG"	"EFC database"	"Gonzalez_Josse_1989"	"Gonzalez JP, Josse R, Johnson ED, Merlin M, Georges AJ, Abandja J, Danyod M, Delaporte E, Dupont A, Ghogomu A, Kouka-Bemba D. Antibody prevalence against haemorrhagic fever viruses in randomized representative Central African populations. Research in virology. 1989 Jan 1;140:319-31."	"10.1016/S0923-2516(89)80112-8"	"F"	"Hospital clinics were surveyed"
365	"Bioco Island"	"Bioco Island Sur"	"NA"	"1985-1987"	"NA"	"NA"	3.417	8.667	"Equatorial Guinea"	"high"	"negative"	"NA"	"NA"	"NA"	1	308	0	"Homo"	"sapiens"	"IFA"	"IgG"	"EFC database"	"Gonzalez_Josse_1989"	"Gonzalez JP, Josse R, Johnson ED, Merlin M, Georges AJ, Abandja J, Danyod M, Delaporte E, Dupont A, Ghogomu A, Kouka-Bemba D. Antibody prevalence against haemorrhagic fever viruses in randomized representative Central African populations. Research in virology. 1989 Jan 1;140:319-31."	"10.1016/S0923-2516(89)80112-8"	"F"	"Hospital clinics were surveyed"
366	"NA"	"Nsork"	"NA"	"1985-1987"	"NA"	"NA"	1.133	11.267	"Equatorial Guinea"	"high"	"negative"	"NA"	"NA"	"NA"	0	380	0	"Homo"	"sapiens"	"IFA"	"IgG"	"EFC database"	"Gonzalez_Josse_1989"	"Gonzalez JP, Josse R, Johnson ED, Merlin M, Georges AJ, Abandja J, Danyod M, Delaporte E, Dupont A, Ghogomu A, Kouka-Bemba D. Antibody prevalence against haemorrhagic fever viruses in randomized representative Central African populations. Research in virology. 1989 Jan 1;140:319-31."	"10.1016/S0923-2516(89)80112-8"	"F"	"Hospital clinics were surveyed"
367	"Haut Ogoue"	"Franceville"	"NA"	"1985-1987"	"NA"	"NA"	-1.633	13.583	"Gabon"	"high"	"negative"	"NA"	"NA"	"NA"	0	384	0	"Homo"	"sapiens"	"IFA"	"IgG"	"EFC database"	"Gonzalez_Josse_1989"	"Gonzalez JP, Josse R, Johnson ED, Merlin M, Georges AJ, Abandja J, Danyod M, Delaporte E, Dupont A, Ghogomu A, Kouka-Bemba D. Antibody prevalence against haemorrhagic fever viruses in randomized representative Central African populations. Research in virology. 1989 Jan 1;140:319-31."	"10.1016/S0923-2516(89)80112-8"	"F"	"Hospital clinics were surveyed"
368	"Estuaire"	"Libreville"	"NA"	"1985-1987"	"NA"	"NA"	0.383	9.45	"Gabon"	"high"	"negative"	"NA"	"NA"	"NA"	0	349	0	"Homo"	"sapiens"	"IFA"	"IgG"	"EFC database"	"Gonzalez_Josse_1989"	"Gonzalez JP, Josse R, Johnson ED, Merlin M, Georges AJ, Abandja J, Danyod M, Delaporte E, Dupont A, Ghogomu A, Kouka-Bemba D. Antibody prevalence against haemorrhagic fever viruses in randomized representative Central African populations. Research in virology. 1989 Jan 1;140:319-31."	"10.1016/S0923-2516(89)80112-8"	"F"	"Hospital clinics were surveyed"
369	"Ogoue Ivindo"	"Makokou"	"NA"	"1985-1987"	"NA"	"NA"	0.567	12.867	"Gabon"	"high"	"negative"	"NA"	"NA"	"NA"	0	360	0	"Homo"	"sapiens"	"IFA"	"IgG"	"EFC database"	"Gonzalez_Josse_1989"	"Gonzalez JP, Josse R, Johnson ED, Merlin M, Georges AJ, Abandja J, Danyod M, Delaporte E, Dupont A, Ghogomu A, Kouka-Bemba D. Antibody prevalence against haemorrhagic fever viruses in randomized representative Central African populations. Research in virology. 1989 Jan 1;140:319-31."	"10.1016/S0923-2516(89)80112-8"	"F"	"Hospital clinics were surveyed"
370	"Ngounié"	"Mouila"	"NA"	"1985-1987"	"NA"	"NA"	-1.867	11.017	"Gabon"	"high"	"negative"	"NA"	"NA"	"NA"	0	372	0	"Homo"	"sapiens"	"IFA"	"IgG"	"EFC database"	"Gonzalez_Josse_1989"	"Gonzalez JP, Josse R, Johnson ED, Merlin M, Georges AJ, Abandja J, Danyod M, Delaporte E, Dupont A, Ghogomu A, Kouka-Bemba D. Antibody prevalence against haemorrhagic fever viruses in randomized representative Central African populations. Research in virology. 1989 Jan 1;140:319-31."	"10.1016/S0923-2516(89)80112-8"	"F"	"Hospital clinics were surveyed"
371	"Ogoue maritime"	"Port Gentil"	"NA"	"1985-1987"	"NA"	"NA"	-0.717	8.783	"Gabon"	"high"	"negative"	"NA"	"NA"	"NA"	0	376	0	"Homo"	"sapiens"	"IFA"	"IgG"	"EFC database"	"Gonzalez_Josse_1989"	"Gonzalez JP, Josse R, Johnson ED, Merlin M, Georges AJ, Abandja J, Danyod M, Delaporte E, Dupont A, Ghogomu A, Kouka-Bemba D. Antibody prevalence against haemorrhagic fever viruses in randomized representative Central African populations. Research in virology. 1989 Jan 1;140:319-31."	"10.1016/S0923-2516(89)80112-8"	"F"	"Hospital clinics were surveyed"
372	"NA"	"Ngoila"	"NA"	1998	"NA"	"NA"	2.6166667	14.0166667	"Cameroun"	"high"	"negative"	"NA"	"NA"	"NA"	0	21	"NA"	"Homo"	"sapiens"	"IFA"	"IgG"	"EFC database"	"Nakounne_Selekon_2000"	"Nakounne E, Selekon B, Morvan J. Microbiological surveillance: viral hemorrhagic fever in Central African Republic: current serological data in man. Bulletin de la Societe de pathologie exotique (1990). 2000 Jan;93(5):340-7."	"NA"	"F"	"Includes villagers and Pygmy peoples"
373	"Mbomou"	"Bangassou"	"NA"	1995	"NA"	"NA"	4.6833333	22.8	"CAR"	"high"	"negative"	"NA"	"NA"	"NA"	0	226	"NA"	"Homo"	"sapiens"	"IFA"	"IgG"	"EFC database"	"Nakounne_Selekon_2000"	"Nakounne E, Selekon B, Morvan J. Microbiological surveillance: viral hemorrhagic fever in Central African Republic: current serological data in man. Bulletin de la Societe de pathologie exotique (1990). 2000 Jan;93(5):340-7."	"NA"	"F"	"Includes villagers and Pygmy peoples"
374	"Sangha-Mbaere"	"Belemboke"	"NA"	"1992-1994"	"NA"	"NA"	3.2	16.1166667	"CAR"	"high"	"negative"	"NA"	"NA"	"NA"	0	599	"NA"	"Homo"	"sapiens"	"IFA"	"IgG"	"EFC database"	"Nakounne_Selekon_2000"	"Nakounne E, Selekon B, Morvan J. Microbiological surveillance: viral hemorrhagic fever in Central African Republic: current serological data in man. Bulletin de la Societe de pathologie exotique (1990). 2000 Jan;93(5):340-7."	"NA"	"F"	"Includes villagers and Pygmy peoples"
375	"North"	"Gordil"	"NA"	1998	"NA"	"NA"	9.7333333	21.5833333	"CAR"	"high"	"negative"	"NA"	"NA"	"NA"	0	29	"NA"	"Homo"	"sapiens"	"IFA"	"IgG"	"EFC database"	"Nakounne_Selekon_2000"	"Nakounne E, Selekon B, Morvan J. Microbiological surveillance: viral hemorrhagic fever in Central African Republic: current serological data in man. Bulletin de la Societe de pathologie exotique (1990). 2000 Jan;93(5):340-7."	"NA"	"F"	"Includes villagers and Pygmy peoples"
376	"Mbaiki"	"Lobaye"	"NA"	"1995-1997"	"NA"	"NA"	3.6333333	18.05	"CAR"	"high"	"negative"	"NA"	"NA"	"NA"	0	449	"NA"	"Homo"	"sapiens"	"IFA"	"IgG"	"EFC database"	"Nakounne_Selekon_2000"	"Nakounne E, Selekon B, Morvan J. Microbiological surveillance: viral hemorrhagic fever in Central African Republic: current serological data in man. Bulletin de la Societe de pathologie exotique (1990). 2000 Jan;93(5):340-7."	"NA"	"F"	"Includes villagers and Pygmy peoples"
377	"Sangha-Mbaere"	"Nola"	"NA"	1995	"NA"	"NA"	3.5333333	16.0666667	"CAR"	"high"	"negative"	"NA"	"NA"	"NA"	0	488	"NA"	"Homo"	"sapiens"	"IFA"	"IgG"	"EFC database"	"Nakounne_Selekon_2000"	"Nakounne E, Selekon B, Morvan J. Microbiological surveillance: viral hemorrhagic fever in Central African Republic: current serological data in man. Bulletin de la Societe de pathologie exotique (1990). 2000 Jan;93(5):340-7."	"NA"	"F"	"Includes villagers and Pygmy peoples"
378	"Kangaba"	"Massakoroma"	"NA"	"2002-2005"	"NA"	"NA"	12.2666667	-8.75	"Mali"	"high"	"negative"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"rodent"	"NA"	"NA"	"EFC database"	"not published"	"NA"	"NA"	"F"	"NA"
379	"Edo state/Ekpoma"	"Irrua hospital"	"NA"	"2001-04"	"NA"	"NA"	6.75	6.1333333	"Nigeria"	"high"	"positive"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Homo"	"sapiens"	"PCR, IFA"	"IgG, IgM"	"EFC database"	"Omilabu_Badaru_2005"	"Omilabu SA, Badaru SO, Okokhere P, Asogun D, Drosten C, Emmerich P, Becker-Ziaja B, Schmitz H, Günther S. Lassa fever, Nigeria, 2003 and 2004. Emerging infectious diseases. 2005 Oct;11(10):1642."	"10.3201/eid1110.041343"	"F"	"Hospital"
380	"Edo state/Igarra"	"Irrua hospital"	"NA"	"2001-04"	"NA"	"NA"	7.2833333	6.1	"Nigeria"	"high"	"positive"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Homo"	"sapiens"	"PCR, IFA"	"IgG, IgM"	"EFC database"	"Omilabu_Badaru_2005"	"Omilabu SA, Badaru SO, Okokhere P, Asogun D, Drosten C, Emmerich P, Becker-Ziaja B, Schmitz H, Günther S. Lassa fever, Nigeria, 2003 and 2004. Emerging infectious diseases. 2005 Oct;11(10):1642."	"10.3201/eid1110.041343"	"F"	"Hospital"
381	"Edo state/Ibilo"	"Irrua hospital"	"NA"	"2001-04"	"NA"	"NA"	7.4333333	6.0833333	"Nigeria"	"high"	"positive"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Homo"	"sapiens"	"PCR, IFA"	"IgG, IgM"	"EFC database"	"Omilabu_Badaru_2005"	"Omilabu SA, Badaru SO, Okokhere P, Asogun D, Drosten C, Emmerich P, Becker-Ziaja B, Schmitz H, Günther S. Lassa fever, Nigeria, 2003 and 2004. Emerging infectious diseases. 2005 Oct;11(10):1642."	"10.3201/eid1110.041343"	"F"	"Hospital"
382	"Nimba"	"Louplay"	"NA"	2006	"NA"	"NA"	6.9511111	-8.715	"Liberia"	"low"	"positive"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Homo"	"sapiens"	"NA"	"NA"	"EFC database"	"Promed 20061001.2812"	"ProMED-mail. Lassa fever - Liberia (02). 2006. Number 20061001.2812."	"NA"	"F"	"NA"
383	"Taraba state"	"Jalingo"	"NA"	2007	"NA"	"NA"	8.8833333	11.3666667	"Nigeria"	"high"	"positive"	1	"NA"	"NA"	"NA"	"NA"	"NA"	"Homo"	"sapiens"	"PCR"	"NA"	"EFC database"	"Promed 20070222.0657"	"ProMED-mail. Lassa fever - South Africa ex Nigeria. 2007. Number 20070222.0657."	"NA"	"F"	"NA"
384	"Bong"	"NA"	"NA"	2007	"NA"	"NA"	"NA"	"NA"	"Liberia"	"low"	"positive"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Homo"	"sapiens"	"NA"	"NA"	"EFC database"	"Promed 20070430.1406"	"ProMED-mail. Lassa fever - Liberia (03). 2007. Number 20070430.1406."	"NA"	"F"	"NA"
385	"Lofa"	"NA"	"NA"	2007	"NA"	"NA"	"NA"	"NA"	"Liberia"	"low"	"positive"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Homo"	"sapiens"	"NA"	"NA"	"EFC database"	"Promed 20070430.1406"	"ProMED-mail. Lassa fever - Liberia (03). 2007. Number 20070430.1406."	"NA"	"F"	"NA"
386	"Nimba"	"NA"	"NA"	2007	"NA"	"NA"	6.9625	-8.8405556	"Liberia"	"low"	"positive"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Homo"	"sapiens"	"NA"	"NA"	"EFC database"	"Promed 20070430.1406"	"ProMED-mail. Lassa fever - Liberia (03). 2007. Number 20070430.1406."	"NA"	"F"	"NA"
387	"Ebonyi state"	"NA"	"NA"	2008	"NA"	"NA"	"NA"	"NA"	"Nigeria"	"low"	"positive"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Homo"	"sapiens"	"NA"	"NA"	"EFC database"	"Promed 20080323.1100"	"ProMED-mail. Lassa fever - Nigeria. 2008. Number 20080323.1100"	"NA"	"F"	"NA"
388	"Bambéréké"	"NA"	"NA"	1978	"NA"	"NA"	10.2288889	2.6652778	"Benin"	"high"	"negative"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Homo"	"sapiens"	"NA"	"NA"	"EFC database"	"Saltzmann_1978"	"Saltzmann S. La fièvre de Lassa: état des connaissances huit ans après son identification. Ed. des Groupes missionnaires; 1978."	"NA"	"F"	"Non-random survey"
389	"Bambéréké"	"hospital"	"NA"	1977	"NA"	"NA"	10.2288889	2.6652778	"Benin"	"high"	"positive"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Homo"	"sapiens"	"NA"	"NA"	"EFC database"	"Saltzmann_1978"	"Saltzmann S. La fièvre de Lassa: état des connaissances huit ans après son identification. Ed. des Groupes missionnaires; 1978."	"NA"	"F"	"Non-random survey"
390	"Kissidougou"	"Télékoro"	"NA"	1965	"NA"	"NA"	9.1833333	-10.1	"Guinea"	"high"	"positive"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Homo"	"sapiens"	"NA"	"NA"	"EFC database"	"Saltzmann_1978"	"Saltzmann S. La fièvre de Lassa: état des connaissances huit ans après son identification. Ed. des Groupes missionnaires; 1978."	"NA"	"F"	"Non-random survey"
391	"Kissidougou"	"Télékoro"	"NA"	1967	"NA"	"NA"	9.1833333	-10.1	"Guinea"	"high"	"positive"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Homo"	"sapiens"	"NA"	"NA"	"EFC database"	"Saltzmann_1978"	"Saltzmann S. La fièvre de Lassa: état des connaissances huit ans après son identification. Ed. des Groupes missionnaires; 1978."	"NA"	"F"	"Non-random survey"
392	"Kissidougou"	"Télékoro"	"NA"	1968	"NA"	"NA"	9.1833333	-10.1	"Guinea"	"high"	"positive"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Homo"	"sapiens"	"NA"	"NA"	"EFC database"	"Saltzmann_1978"	"Saltzmann S. La fièvre de Lassa: état des connaissances huit ans après son identification. Ed. des Groupes missionnaires; 1978."	"NA"	"F"	"Non-random survey"
393	"Zorzor"	"Yielah"	"NA"	1972	"NA"	"NA"	7.8258333	-9.4025	"Liberia"	"high"	"positive"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Homo"	"sapiens"	"NA"	"NA"	"EFC database"	"Saltzmann_1978"	"Saltzmann S. La fièvre de Lassa: état des connaissances huit ans après son identification. Ed. des Groupes missionnaires; 1978."	"NA"	"F"	"Non-random survey"
394	"Zorzor"	"Zigida"	"NA"	1972	"NA"	"NA"	8.0366667	-9.4897222	"Liberia"	"high"	"negative"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Homo"	"sapiens"	"NA"	"NA"	"EFC database"	"Saltzmann_1978"	"Saltzmann S. La fièvre de Lassa: état des connaissances huit ans après son identification. Ed. des Groupes missionnaires; 1978."	"NA"	"F"	"Non-random survey"
395	"Plateau state/Vom"	"hospital"	"NA"	1977	"NA"	"NA"	9.7333333	8.7833333	"Nigeria"	"high"	"positive"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Homo"	"sapiens"	"NA"	"NA"	"EFC database"	"Saltzmann_1978"	"Saltzmann S. La fièvre de Lassa: état des connaissances huit ans après son identification. Ed. des Groupes missionnaires; 1978."	"NA"	"F"	"Non-random survey"
396	"Dubreka"	"Ouassou"	"NA"	2002	"NA"	"NA"	10.0333333	-13.65	"Guinea"	"high"	"negative"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Homo"	"sapiens"	"NA"	"NA"	"EFC database"	"Sylla_2004"	"NA"	"NA"	"F"	"Elisabeth Fichet-Calvet: Source is an MD thesis written in French"
397	"Dubreka"	"Tanene"	"NA"	2002	"NA"	"NA"	10.05	-13.77	"Guinea"	"high"	"negative"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Homo"	"sapiens"	"NA"	"NA"	"EFC database"	"Sylla_2004"	"NA"	"NA"	"F"	"Elisabeth Fichet-Calvet: Source is an MD thesis written in French"
398	"Kenema"	"hospital"	"NA"	2003	"NA"	"NA"	7.9044444	-11.2022222	"Sierra Leone"	"high"	"positive"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Homo"	"sapiens"	"NA"	"IgG, IgM"	"EFC database"	"WHO report_2004"	"Grein T, Mardel S, Guardo-Martinez M, O'Bai Kamara KB, Wurie AR.  Lassa fever outbreak in Kenema, Sierra Leone January–April 2004. Geneva: WHO; 2004."	"NA"	"F"	"Hospital"
399	"Kenema"	"hospital"	"NA"	2004	"NA"	"NA"	7.9044444	-11.2022222	"Sierra Leone"	"high"	"positive"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Homo"	"sapiens"	"NA"	"IgG, IgM"	"EFC database"	"WHO report_2004"	"Grein T, Mardel S, Guardo-Martinez M, O'Bai Kamara KB, Wurie AR.  Lassa fever outbreak in Kenema, Sierra Leone January–April 2004. Geneva: WHO; 2004."	"NA"	"F"	"Hospital"
400	"Kenema"	"hospital"	"NA"	2002	"NA"	"NA"	7.9044444	-11.2022222	"Sierra Leone"	"low"	"positive"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Homo"	"sapiens"	"clinical"	"NA"	"EFC database"	"Merlin Lassa fever update July _2002"	"NA"	"NA"	"F"	"Hospital"
401	"Kenema"	"hospital"	"NA"	1999	"NA"	"NA"	7.9044444	-11.2022222	"Sierra Leone"	"low"	"positive"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Homo"	"sapiens"	"clinical"	"NA"	"EFC database"	"Merlin report_2002"	"Merlin LW. Licking Lassa fever: a strategic review."	"NA"	"F"	"Hospital"
402	"Kenema"	"hospital"	"NA"	2001	"NA"	"NA"	7.9044444	-11.2022222	"Sierra Leone"	"low"	"positive"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Homo"	"sapiens"	"clinical"	"NA"	"EFC database"	"Merlin report_2002"	"Merlin LW. Licking Lassa fever: a strategic review."	"NA"	"F"	"Hospital"
403	"Kailahun"	"hospital"	"NA"	2001	"NA"	"NA"	8.2833333	-10.5666667	"Sierra Leone"	"low"	"positive"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Homo"	"sapiens"	"clinical"	"NA"	"EFC database"	"Merlin report_2002"	"Merlin LW. Licking Lassa fever: a strategic review."	"NA"	"F"	"Hospital"
404	"Bo"	"hospital"	"NA"	2001	"NA"	"NA"	7.9647222	-11.7383333	"Sierra Leone"	"low"	"positive"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Homo"	"sapiens"	"clinical"	"NA"	"EFC database"	"Merlin report_2002"	"Merlin LW. Licking Lassa fever: a strategic review."	"NA"	"F"	"Hospital"
405	"Pujehun"	"hospital"	"NA"	2001	"NA"	"NA"	7.3505556	-11.7180556	"Sierra Leone"	"low"	"positive"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Homo"	"sapiens"	"clinical"	"NA"	"EFC database"	"Merlin report_2002"	"Merlin LW. Licking Lassa fever: a strategic review."	"NA"	"F"	"Hospital"
